Timestamp_From,Timestamp_To,Special_Filling_temp,Special_Filling_Flow,First_Agglo_Tank_Temp_T42,Tank_47_Temp,PPT-48_Temperature,Fine_Seed_Tonnage,Fine_Seed_Flow,Fine_Seed_Density,Fine_Seed_Charge,Fine_Seed_SSA,Fine_Seed_3_5u,Fine_Seed_45u,Fine_Seed_D50,PHE_Inlet_Temp,PHE_Outlet_Temp,Regular_Filling_Flow,Tank__52_Temp,Tank__56_Temp,Coarse_Seed_1_Tonnage,Coarse_Seed_2_Tonnage,Coarse_Seed_2_Flow,Coarse_Seed_1_Density,Coarse_Seed_2_Density,HAT_3_5u,HAT_45u,HAT_D50,Filling_Concentration,Filling_Ratio,Batch_Circulation_Hrs,Feed_Hydrate_D50,Feed_Hydrate_SSA,Date
2023-06-01 07:00:00,2023-06-01 08:00:00,97.72,242.35,80.9,80.14,56.8,84.73,139.83,1.54,0.0,,,,,73.66,76.49,106.94,73.46,69.71,146.6,120.7,200.47,1.65,1.54,,,,,,,,,2023-06-01
2023-06-01 08:00:00,2023-06-01 09:00:00,97.5,241.73,81.06,80.23,56.81,84.26,140.11,1.54,0.0,,,,,71.42,74.04,0.05,73.21,69.68,131.3,130.0,204.26,1.6,1.56,,,,,,,,,2023-06-01
2023-06-01 09:00:00,2023-06-01 10:00:00,97.32,238.83,81.04,80.27,56.85,85.56,140.03,1.55,0.0,,,,,66.88,68.84,14.61,73.52,69.57,126.49,137.2,219.98,1.64,1.55,,,,230.3,0.641,,,,2023-06-01
2023-06-01 10:00:00,2023-06-01 11:00:00,97.99,225.89,81.02,80.27,56.87,83.13,139.89,1.54,2.35,,,,41.23,75.28,78.12,161.2,72.86,69.41,93.3,167.59,267.59,1.55,1.55,,,,,0.65,33.91,,,2023-06-01
2023-06-01 11:00:00,2023-06-01 12:00:00,97.21,225.85,81.01,80.26,56.91,80.99,139.79,1.53,0.0,,,,,75.92,78.79,203.35,74.48,69.34,171.97,0.16,97.98,1.61,1.02,,,,,,,,,2023-06-01
2023-06-01 12:00:00,2023-06-01 13:00:00,98.15,215.11,81.02,80.19,56.95,82.33,140.04,1.53,0.0,,,,,73.53,75.95,4.15,74.54,69.32,116.97,175.86,220.26,1.61,1.6,,,,234.0,0.649,,,,2023-06-01
2023-06-01 13:00:00,2023-06-01 14:00:00,97.56,215.91,81.0,80.14,57.03,80.29,140.56,1.53,0.0,0.096,1.2,47.3,46.4,75.33,78.03,275.68,74.88,69.24,102.71,205.14,253.6,1.58,1.64,0.8,26.7,63.9,,,,87.6,0.051,2023-06-01
2023-06-01 14:00:00,2023-06-01 15:00:00,98.11,213.37,81.02,80.13,57.15,77.27,139.07,1.52,0.0,,,,,75.33,78.14,217.65,75.09,69.31,99.21,169.16,219.74,1.57,1.62,,,,,,,,,2023-06-01
2023-06-01 15:00:00,2023-06-01 16:00:00,98.06,202.21,81.19,80.08,57.29,67.07,123.66,1.51,0.0,,,,,73.83,76.48,44.55,74.94,71.03,76.91,119.15,166.57,1.57,1.59,,,,,,,,,2023-06-01
2023-06-01 16:00:00,2023-06-01 17:00:00,97.46,106.59,80.42,79.47,57.35,44.89,80.09,1.52,0.0,,,,,68.45,70.27,0.05,74.32,71.74,80.13,120.17,169.56,1.62,1.59,,,,231.9,0.663,,,,2023-06-01
2023-06-01 17:00:00,2023-06-01 18:00:00,97.23,162.07,80.53,79.4,57.48,56.14,103.22,1.51,0.0,,,,,74.32,76.99,306.41,73.91,69.21,114.06,199.86,235.84,1.61,1.66,,,,,,,,,2023-06-01
2023-06-01 18:00:00,2023-06-01 19:00:00,97.06,229.74,80.8,79.58,57.54,74.96,140.08,1.51,0.0,,,,,75.71,78.56,322.19,73.43,68.78,103.94,176.87,251.68,1.59,1.59,,,,,,,,,2023-06-01
2023-06-01 19:00:00,2023-06-01 20:00:00,96.92,240.68,81.17,79.68,57.56,66.91,129.83,1.49,0.0,,,,,74.52,77.4,134.25,72.97,68.73,112.95,156.08,241.04,1.62,1.56,,,,,,,,,2023-06-01
2023-06-01 20:00:00,2023-06-01 21:00:00,96.54,124.88,80.97,79.09,57.59,36.13,77.19,1.26,0.0,,,,,75.06,77.89,185.15,72.51,68.84,112.39,197.69,248.36,1.61,1.63,,,,229.8,0.657,,,,2023-06-01
2023-06-01 21:00:00,2023-06-01 22:00:00,97.09,227.55,80.89,79.51,57.68,69.88,139.32,1.49,0.0,0.108,1.4,55.8,41.8,74.69,77.55,91.52,60.31,68.94,86.06,192.69,252.44,1.53,1.62,0.9,29.3,62.0,,,,88.2,0.052,2023-06-01
2023-06-01 22:00:00,2023-06-01 23:00:00,97.63,204.83,80.77,79.43,57.74,70.65,139.7,1.49,0.0,,,,,74.66,77.47,106.78,34.94,69.03,89.07,181.85,249.57,1.54,1.6,,,,,,,,,2023-06-01
2023-06-01 23:00:00,2023-06-02 00:00:00,98.23,220.65,81.17,79.55,57.75,69.07,139.82,1.49,0.0,,,,,71.85,74.41,14.03,31.95,69.03,111.05,160.19,216.65,1.62,1.59,,,,,,,,,2023-06-01
2023-06-02 00:00:00,2023-06-02 01:00:00,96.56,212.43,80.87,79.48,57.72,72.19,140.73,1.5,0.0,,,,,75.86,78.77,217.88,33.41,69.02,92.06,165.0,241.32,1.57,1.58,,,,230.0,0.66,,,,2023-06-02
2023-06-02 01:00:00,2023-06-02 02:00:00,96.38,229.55,81.01,79.6,57.66,72.99,139.99,1.5,0.0,,,,,74.99,77.8,152.03,32.62,69.11,91.59,182.13,240.92,1.6,1.62,,,,,,,,,2023-06-02
2023-06-02 02:00:00,2023-06-02 03:00:00,96.08,227.83,80.96,79.67,57.73,72.7,139.4,1.5,0.0,,,,,73.1,75.81,21.93,33.11,69.13,82.42,161.93,239.8,1.58,1.58,,,,,,,,,2023-06-02
2023-06-02 03:00:00,2023-06-02 04:00:00,95.98,237.61,80.96,79.73,57.3,72.91,140.29,1.5,0.0,,,,,75.31,78.2,247.71,31.34,69.14,101.69,181.41,246.78,1.62,1.6,,,,,,,,,2023-06-02
2023-06-02 04:00:00,2023-06-02 05:00:00,96.8,228.9,81.08,79.83,56.85,71.69,139.67,1.5,0.0,,,,,73.38,76.21,53.48,31.67,69.25,84.07,165.37,251.67,1.58,1.57,,,,,,,,,2023-06-02
2023-06-02 05:00:00,2023-06-02 06:00:00,97.02,216.41,81.02,79.81,56.7,73.0,140.42,1.5,0.0,0.095,1.2,45.7,47.4,73.76,76.63,65.25,30.15,69.2,95.64,155.34,219.55,1.62,1.59,0.7,21.0,65.1,240.1,0.659,,87.8,0.057,2023-06-02
2023-06-02 06:00:00,2023-06-02 07:00:00,96.19,215.29,81.0,79.78,56.66,75.34,140.54,1.51,0.0,,,,,73.11,75.84,116.05,29.13,69.16,76.77,153.51,250.47,1.55,1.55,,,,,,,,,2023-06-02
2023-06-02 07:00:00,2023-06-02 08:00:00,96.39,215.95,81.02,79.79,56.69,77.65,139.44,1.52,0.0,,,,,72.93,75.65,22.08,29.4,69.25,105.06,173.08,244.67,1.65,1.59,,,,,,,,,2023-06-02
2023-06-02 08:00:00,2023-06-02 09:00:00,96.43,218.49,80.95,79.79,56.69,80.1,147.13,1.51,0.0,,,,,75.7,78.6,205.3,30.51,69.35,118.3,159.19,250.38,1.58,1.56,,,,233.3,0.659,,,,2023-06-02
2023-06-02 09:00:00,2023-06-02 10:00:00,97.22,221.49,81.05,79.87,56.74,81.77,149.66,1.51,0.0,,,,,72.77,75.28,23.31,32.33,69.32,127.87,173.73,227.92,1.6,1.62,,,,,,,,,2023-06-02
2023-06-02 10:00:00,2023-06-02 11:00:00,97.46,229.78,81.07,79.98,56.87,89.84,157.92,1.52,3.77,,,,49.0,75.74,78.59,100.12,33.92,69.28,127.62,156.19,251.09,1.53,1.55,,,,,0.66,34.44,,,2023-06-02
2023-06-02 11:00:00,2023-06-02 12:00:00,96.03,208.39,80.85,79.87,57.09,80.23,134.63,1.52,0.0,,,,,74.84,77.56,102.22,35.07,69.38,153.48,161.34,233.84,1.63,1.58,,,,,,,,,2023-06-02
2023-06-02 12:00:00,2023-06-02 13:00:00,96.53,235.55,80.38,79.89,57.24,93.32,143.15,1.57,0.0,,,,,75.55,78.36,102.68,35.37,69.52,154.53,156.48,249.79,1.59,1.55,,,,232.0,0.671,,,,2023-06-02
2023-06-02 13:00:00,2023-06-02 14:00:00,98.36,234.17,80.63,80.09,57.33,92.54,142.98,1.56,0.0,0.09,1.1,39.3,51.0,72.59,74.69,31.86,36.5,69.65,146.38,177.28,248.6,1.59,1.59,0.8,24.7,63.6,,,,93.0,0.048,2023-06-02
2023-06-02 14:00:00,2023-06-02 15:00:00,98.31,237.91,80.67,80.23,57.43,93.06,149.11,1.55,0.0,,,,,76.17,79.02,226.58,38.47,69.73,110.31,133.75,228.97,1.51,1.53,,,,,,,,,2023-06-02
2023-06-02 15:00:00,2023-06-02 16:00:00,97.19,233.82,80.32,80.29,57.59,91.99,152.73,1.54,0.0,,,,,76.19,79.04,192.61,40.69,69.94,119.38,150.02,209.03,1.63,1.59,,,,,,,,,2023-06-02
2023-06-02 16:00:00,2023-06-02 17:00:00,97.05,238.88,80.27,80.19,57.95,91.13,153.94,1.54,0.0,,,,,74.29,76.85,30.48,43.14,70.21,110.88,133.43,220.41,1.61,1.54,,,,,,,,,2023-06-02
2023-06-02 17:00:00,2023-06-02 18:00:00,96.74,238.56,80.17,80.14,58.13,87.93,150.74,1.53,0.0,,,,,76.16,78.99,158.15,39.68,70.43,111.74,157.85,219.03,1.63,1.6,,,,240.3,0.674,,,,2023-06-02
2023-06-02 18:00:00,2023-06-02 19:00:00,96.79,236.98,80.2,80.07,58.13,88.49,153.17,1.53,0.0,,,,,76.39,79.18,124.1,35.57,70.6,118.22,131.25,220.12,1.54,1.54,,,,,,,,,2023-06-02
2023-06-02 19:00:00,2023-06-02 20:00:00,96.99,236.52,80.23,80.03,58.11,85.41,150.09,1.53,0.0,,,,,75.83,78.66,115.64,34.08,70.69,143.0,148.64,218.21,1.63,1.58,,,,,,,,,2023-06-02
2023-06-02 20:00:00,2023-06-02 21:00:00,96.25,237.15,80.07,79.96,58.14,84.83,149.74,1.52,0.0,,,,,76.08,78.95,95.08,34.07,70.7,115.98,145.26,199.59,1.61,1.6,,,,239.0,0.664,,,,2023-06-02
2023-06-02 21:00:00,2023-06-02 22:00:00,94.6,213.24,80.94,79.77,58.0,85.24,152.37,1.52,0.0,0.091,1.1,42.3,48.6,75.1,78.02,84.02,33.21,70.62,114.82,136.8,197.33,1.64,1.59,0.8,24.3,63.4,,,,90.0,0.049,2023-06-02
2023-06-02 22:00:00,2023-06-02 23:00:00,94.87,174.75,81.0,79.55,57.99,84.13,152.24,1.52,0.0,,,,,76.19,79.1,180.22,31.41,70.53,94.24,150.7,249.88,1.55,1.54,,,,,,,,,2023-06-02
2023-06-02 23:00:00,2023-06-03 00:00:00,94.9,166.41,81.09,79.42,58.07,75.83,144.62,1.5,0.0,,,,,75.73,78.53,118.37,30.42,70.41,126.54,161.35,220.26,1.68,1.59,,,,,,,,,2023-06-02
2023-06-03 00:00:00,2023-06-03 01:00:00,94.8,162.82,80.98,79.27,58.1,80.66,150.64,1.51,0.0,,,,,75.99,78.88,177.26,30.01,70.17,109.29,167.45,250.09,1.6,1.57,,,,244.1,0.651,,,,2023-06-03
2023-06-03 01:00:00,2023-06-03 02:00:00,94.89,162.74,81.03,79.16,57.92,83.04,148.68,1.52,0.0,,,,,75.96,78.85,173.67,30.9,69.94,127.02,180.45,236.61,1.66,1.62,,,,,,,,,2023-06-03
2023-06-03 02:00:00,2023-06-03 03:00:00,95.49,155.96,81.01,79.02,57.84,85.21,151.52,1.52,0.0,,,,,75.91,78.81,173.54,30.92,69.72,97.1,167.25,249.49,1.56,1.57,,,,,,,,,2023-06-03
2023-06-03 03:00:00,2023-06-03 04:00:00,95.54,157.61,80.99,78.91,57.82,85.48,153.08,1.52,0.0,,,,,75.76,78.66,172.55,32.04,69.52,95.43,162.07,249.78,1.56,1.56,,,,,,,,,2023-06-03
2023-06-03 04:00:00,2023-06-03 05:00:00,95.74,157.81,81.0,78.82,57.84,84.81,151.28,1.52,0.0,,,,,75.6,78.49,171.84,31.2,69.3,94.85,163.83,250.1,1.56,1.57,,,,,,,,,2023-06-03
2023-06-03 05:00:00,2023-06-03 06:00:00,96.26,152.41,81.02,78.75,57.85,83.9,148.87,1.52,0.0,,,,,75.46,78.36,171.11,31.51,69.07,129.61,178.22,230.24,1.7,1.62,,,,239.2,0.657,,,,2023-06-03
2023-06-03 06:00:00,2023-06-03 07:00:00,95.82,153.55,81.0,78.69,57.83,84.55,149.27,1.52,0.0,,,,,75.54,78.44,169.67,32.76,68.9,158.66,178.6,255.42,1.62,1.59,,,,,,,,,2023-06-03
2023-06-03 07:00:00,2023-06-03 08:00:00,96.11,148.54,81.01,78.61,57.78,87.49,156.87,1.52,0.0,,,,,75.28,78.18,133.97,40.97,68.73,173.72,191.51,245.94,1.64,1.62,,,,,,,,,2023-06-03
2023-06-03 08:00:00,2023-06-03 09:00:00,95.82,154.31,81.01,78.56,57.74,85.5,151.52,1.52,0.0,,,,,75.38,78.27,134.71,74.34,68.54,127.93,162.83,249.86,1.53,1.57,,,,,,,,,2023-06-03
2023-06-03 09:00:00,2023-06-03 10:00:00,97.16,145.01,81.03,78.49,57.72,92.05,156.84,1.53,0.0,,,,,75.06,77.85,61.85,75.68,68.35,147.12,185.3,241.84,1.66,1.62,,,,244.7,0.655,,,,2023-06-03
2023-06-03 10:00:00,2023-06-03 11:00:00,96.65,143.42,80.99,78.46,57.83,90.5,154.3,1.53,2.65,,,,42.1,75.52,78.33,58.85,76.29,68.14,152.45,172.7,249.17,1.59,1.58,,,,,0.65,33.28,,,2023-06-03
2023-06-03 11:00:00,2023-06-03 12:00:00,95.84,146.79,81.0,73.4,57.87,72.64,133.88,1.5,0.0,,,,,74.72,77.5,32.43,74.65,68.36,150.94,135.96,189.69,1.6,1.6,,,,,,,,,2023-06-03
2023-06-03 12:00:00,2023-06-03 13:00:00,96.76,142.0,81.03,78.41,57.98,82.63,151.38,1.51,0.0,,,,,76.05,78.93,262.97,62.22,67.72,112.14,132.54,192.03,1.5,1.58,,,,242.5,0.648,,,,2023-06-03
2023-06-03 13:00:00,2023-06-03 14:00:00,97.01,138.43,81.0,78.41,58.02,80.19,147.71,1.51,0.0,0.108,1.3,59.1,40.8,76.22,79.1,263.08,48.17,67.66,145.67,117.54,159.47,1.61,1.6,0.8,27.0,61.4,,,,93.3,0.048,2023-06-03
2023-06-03 14:00:00,2023-06-03 15:00:00,96.44,141.27,80.97,78.44,58.07,76.27,146.76,1.5,0.0,,,,,76.03,78.89,161.21,46.06,67.87,140.69,154.57,244.2,1.56,1.56,,,,,,,,,2023-06-03
2023-06-03 15:00:00,2023-06-03 16:00:00,96.28,135.45,81.01,78.43,58.11,68.82,139.76,1.48,0.0,,,,,75.99,78.84,157.62,45.56,68.1,138.53,178.51,239.1,1.59,1.61,,,,,,,,,2023-06-03
2023-06-03 16:00:00,2023-06-03 17:00:00,97.19,145.63,81.0,78.49,58.11,73.23,148.11,1.49,0.0,,,,,76.05,78.9,160.91,48.25,68.24,84.05,145.23,249.88,1.48,1.53,,,,,,,,,2023-06-03
2023-06-03 17:00:00,2023-06-03 18:00:00,96.96,146.55,81.03,78.52,58.11,70.78,146.71,1.48,0.0,,,,,76.66,79.52,235.4,45.91,68.34,121.03,179.67,248.23,1.58,1.6,,,,240.5,0.652,,,,2023-06-03
2023-06-03 18:00:00,2023-06-03 19:00:00,96.96,137.74,80.99,78.53,58.03,69.45,149.46,1.47,0.0,,,,,76.73,79.57,145.64,43.57,68.51,110.01,151.4,250.17,1.55,1.54,,,,,,,,,2023-06-03
2023-06-03 19:00:00,2023-06-03 20:00:00,96.95,137.36,81.03,78.51,57.92,64.77,145.82,1.46,0.0,,,,,75.29,77.64,48.36,40.75,68.58,118.16,179.43,244.77,1.58,1.6,,,,,,,,,2023-06-03
2023-06-03 20:00:00,2023-06-03 21:00:00,97.81,129.92,81.0,78.43,57.86,60.92,144.72,1.45,0.0,,,,,76.14,78.83,261.19,39.1,68.65,101.59,152.43,250.4,1.52,1.54,,,,235.5,0.648,,,,2023-06-03
2023-06-03 21:00:00,2023-06-03 22:00:00,97.44,134.8,81.0,78.35,57.86,59.71,144.33,1.45,0.0,0.115,1.5,64.3,38.1,76.74,79.63,290.76,37.85,68.71,121.94,172.45,248.05,1.59,1.58,0.9,30.3,56.7,,,,90.4,0.049,2023-06-03
2023-06-03 22:00:00,2023-06-03 23:00:00,97.54,137.71,81.03,78.27,57.84,59.96,146.0,1.45,0.0,,,,,76.17,79.03,156.29,37.71,68.91,109.96,143.73,250.1,1.55,1.53,,,,,,,,,2023-06-03
2023-06-03 23:00:00,2023-06-04 00:00:00,97.16,135.38,81.03,78.18,57.81,55.74,139.66,1.44,0.0,,,,,75.98,78.86,150.68,37.45,69.02,136.06,151.83,219.25,1.62,1.58,,,,,,,,,2023-06-03
2023-06-04 00:00:00,2023-06-04 01:00:00,97.72,138.27,80.99,78.12,57.78,59.17,147.07,1.44,0.0,,,,,74.63,77.37,141.03,37.36,69.02,108.91,156.38,250.25,1.54,1.55,,,,241.2,0.645,,,,2023-06-04
2023-06-04 01:00:00,2023-06-04 02:00:00,97.17,144.06,81.0,78.09,57.77,58.86,142.93,1.45,0.0,,,,,75.87,78.77,192.69,37.22,68.95,121.07,169.14,237.34,1.59,1.59,,,,,,,,,2023-06-04
2023-06-04 02:00:00,2023-06-04 03:00:00,97.44,138.82,81.02,78.04,57.71,59.67,150.21,1.44,0.0,,,,,76.26,79.17,237.53,37.79,68.92,110.4,150.22,250.86,1.55,1.54,,,,,,,,,2023-06-04
2023-06-04 03:00:00,2023-06-04 04:00:00,97.57,137.04,81.0,78.02,57.69,61.38,147.69,1.45,0.0,,,,,76.87,79.78,237.38,37.57,68.97,134.76,174.37,236.05,1.61,1.61,,,,,,,,,2023-06-04
2023-06-04 04:00:00,2023-06-04 05:00:00,97.43,141.64,80.97,77.98,57.67,63.5,148.95,1.46,0.0,,,,,76.8,79.7,186.62,36.92,69.09,108.38,157.51,250.65,1.54,1.55,,,,242.7,0.644,,,,2023-06-04
2023-06-04 05:00:00,2023-06-04 06:00:00,98.52,135.56,81.03,77.92,57.68,63.95,147.17,1.46,0.0,0.086,1.0,39.8,50.5,75.41,78.33,93.93,37.29,69.2,125.05,177.4,242.68,1.6,1.6,0.7,14.2,76.5,,,,91.6,0.05,2023-06-04
2023-06-04 06:00:00,2023-06-04 07:00:00,97.15,137.71,80.98,77.89,57.71,62.0,144.23,1.46,0.0,,,,,71.95,74.45,46.22,36.78,69.08,113.76,144.99,250.09,1.56,1.53,,,,,,,,,2023-06-04
2023-06-04 07:00:00,2023-06-04 08:00:00,98.29,128.65,81.06,77.83,57.75,58.72,138.4,1.45,0.0,,,,,75.83,78.74,198.1,38.24,68.89,136.46,176.54,238.89,1.62,1.6,,,,,,,,,2023-06-04
2023-06-04 08:00:00,2023-06-04 09:00:00,100.02,125.86,81.03,77.78,57.78,64.4,141.32,1.47,0.0,,,,,76.15,79.04,126.91,39.96,68.78,110.19,165.34,249.69,1.55,1.57,,,,230.9,0.655,,,,2023-06-04
2023-06-04 09:00:00,2023-06-04 10:00:00,98.54,128.91,80.96,77.75,57.84,71.16,147.11,1.48,0.0,,,,,76.13,79.01,148.68,41.82,68.71,120.26,168.76,245.48,1.59,1.58,,,,,,,,,2023-06-04
2023-06-04 10:00:00,2023-06-04 11:00:00,97.92,132.84,80.99,77.75,57.94,73.04,150.28,1.49,2.44,,,,49.0,76.0,78.86,120.67,42.72,68.69,108.39,145.66,250.2,1.54,1.53,,,,,0.65,32.18,,,2023-06-04
2023-06-04 11:00:00,2023-06-04 12:00:00,98.43,132.09,81.01,77.73,58.08,73.75,147.53,1.49,0.0,,,,,75.89,78.75,127.48,43.54,68.63,133.09,181.57,237.54,1.61,1.62,,,,,,,,,2023-06-04
2023-06-04 12:00:00,2023-06-04 13:00:00,98.6,131.24,81.02,77.73,58.15,71.73,143.88,1.49,0.0,,,,,75.32,78.14,168.17,43.85,68.53,106.75,169.71,249.46,1.54,1.58,,,,241.7,0.659,,,,2023-06-04
2023-06-04 13:00:00,2023-06-04 14:00:00,98.38,131.06,80.99,77.75,58.17,74.17,147.82,1.49,0.0,0.089,1.1,39.2,50.5,75.68,78.54,106.26,44.44,68.51,139.24,165.66,231.31,1.61,1.59,0.8,24.3,64.7,,,,94.2,0.047,2023-06-04
2023-06-04 14:00:00,2023-06-04 15:00:00,98.35,129.49,81.0,77.79,58.29,70.84,143.02,1.49,0.0,,,,,75.96,78.82,152.44,45.51,68.52,119.4,152.02,250.03,1.57,1.54,,,,,,,,,2023-06-04
2023-06-04 15:00:00,2023-06-04 16:00:00,98.86,125.94,81.03,77.82,58.39,73.6,150.01,1.49,0.0,,,,,75.76,78.61,181.48,46.43,68.54,133.74,169.79,223.8,1.61,1.61,,,,,,,,,2023-06-04
2023-06-04 16:00:00,2023-06-04 17:00:00,98.93,122.91,80.98,77.84,58.35,73.88,149.02,1.49,0.0,,,,,75.63,78.47,93.32,48.02,68.58,115.29,162.15,250.15,1.56,1.56,,,,,,,,,2023-06-04
2023-06-04 17:00:00,2023-06-04 18:00:00,99.05,127.61,81.03,77.89,58.28,75.09,147.66,1.5,0.0,,,,,76.08,78.95,169.5,46.76,68.54,140.44,170.52,234.1,1.63,1.6,,,,,,,,,2023-06-04
2023-06-04 18:00:00,2023-06-04 19:00:00,98.71,124.78,80.95,77.88,58.18,74.26,147.27,1.49,0.0,,,,,76.46,79.34,185.11,44.11,68.56,127.56,157.8,249.86,1.59,1.56,,,,246.8,0.652,,,,2023-06-04
2023-06-04 19:00:00,2023-06-04 20:00:00,98.02,125.98,80.97,77.83,58.12,69.84,133.61,1.49,0.0,,,,,76.35,79.23,143.67,41.96,68.59,139.72,173.62,228.03,1.62,1.62,,,,,,,,,2023-06-04
2023-06-04 20:00:00,2023-06-04 21:00:00,98.14,141.01,80.99,77.93,58.05,82.31,146.98,1.52,0.0,,,,,75.26,78.2,129.18,40.67,68.49,136.3,145.75,213.4,1.56,1.58,,,,,,,,,2023-06-04
2023-06-04 21:00:00,2023-06-04 22:00:00,97.88,133.79,81.02,77.96,58.0,81.82,145.07,1.52,0.0,0.094,1.1,47.2,46.4,74.55,77.13,76.39,37.94,68.34,138.33,127.53,175.9,1.64,1.59,0.8,21.9,65.6,248.4,0.658,,88.9,0.049,2023-06-04
2023-06-04 22:00:00,2023-06-04 23:00:00,97.21,130.46,80.91,77.96,57.91,83.47,146.09,1.53,0.0,,,,,76.5,79.43,312.49,38.05,68.25,141.37,137.67,218.71,1.59,1.55,,,,,,,,,2023-06-04
2023-06-04 23:00:00,2023-06-05 00:00:00,96.73,132.61,81.01,78.0,57.84,76.44,138.23,1.51,0.0,,,,,76.25,79.18,256.05,41.39,68.39,139.64,162.7,203.01,1.6,1.63,,,,,,,,,2023-06-04
2023-06-05 00:00:00,2023-06-05 01:00:00,97.55,132.83,81.0,78.03,57.81,84.74,152.65,1.52,0.0,,,,,75.52,78.47,177.17,39.53,68.57,117.86,142.99,220.24,1.54,1.56,,,,,,,,,2023-06-05
2023-06-05 01:00:00,2023-06-05 02:00:00,96.83,139.68,80.99,78.08,57.82,84.3,152.16,1.52,0.0,,,,,73.77,76.62,35.84,38.96,68.62,146.56,165.08,219.36,1.62,1.61,,,,,,,,,2023-06-05
2023-06-05 02:00:00,2023-06-05 03:00:00,96.09,140.54,80.98,78.11,57.9,83.23,150.28,1.52,0.0,,,,,75.42,78.32,267.34,42.17,68.59,123.31,127.38,200.47,1.58,1.56,,,,,,,,,2023-06-05
2023-06-05 03:00:00,2023-06-05 04:00:00,96.28,139.71,81.03,78.14,58.07,88.74,152.9,1.53,0.0,,,,,75.28,78.2,148.05,42.63,68.59,107.49,155.93,200.21,1.54,1.63,,,,,,,,,2023-06-05
2023-06-05 04:00:00,2023-06-05 05:00:00,96.69,138.88,80.98,78.13,58.22,84.7,146.89,1.53,0.0,,,,,74.8,77.76,134.77,40.83,68.59,108.83,146.18,202.55,1.54,1.6,,,,241.6,0.663,,,,2023-06-05
2023-06-05 05:00:00,2023-06-05 06:00:00,96.54,142.2,81.01,78.12,58.25,87.17,149.95,1.53,0.0,0.08,0.9,33.8,54.0,75.27,78.18,201.07,40.44,68.55,124.08,147.3,199.54,1.6,1.61,0.7,16.2,75.3,,,,89.5,0.049,2023-06-05
2023-06-05 06:00:00,2023-06-05 07:00:00,96.22,143.61,80.99,78.1,58.23,87.01,151.77,1.53,0.0,,,,,75.35,78.26,119.08,40.56,68.53,120.53,132.78,200.26,1.56,1.57,,,,,,,,,2023-06-05
2023-06-05 07:00:00,2023-06-05 08:00:00,96.25,145.86,80.99,78.1,58.26,88.96,153.25,1.53,0.0,,,,,75.54,78.46,163.45,38.79,68.51,144.23,154.69,200.47,1.61,1.62,,,,,,,,,2023-06-05
2023-06-05 08:00:00,2023-06-05 09:00:00,96.88,147.47,81.03,78.05,58.35,88.76,153.13,1.53,0.0,,,,,75.5,78.41,141.38,43.48,68.48,115.21,140.79,199.85,1.54,1.59,,,,,,,,,2023-06-05
2023-06-05 09:00:00,2023-06-05 10:00:00,97.78,137.83,81.01,77.98,58.53,86.79,147.72,1.53,0.0,,,,,75.26,78.23,148.41,44.54,68.51,127.03,152.34,199.93,1.59,1.62,,,,241.5,0.656,,,,2023-06-05
2023-06-05 10:00:00,2023-06-05 11:00:00,97.9,183.52,76.21,77.41,58.68,85.94,149.91,1.53,2.93,,,,45.93,75.18,78.05,143.65,45.08,69.8,125.86,133.19,200.05,1.56,1.57,,,,,0.66,30.39,,,2023-06-05
2023-06-05 11:00:00,2023-06-05 12:00:00,96.72,121.01,81.03,77.75,58.78,78.49,145.01,1.51,0.0,,,,,76.02,78.89,155.36,44.91,68.43,142.41,156.09,200.22,1.61,1.63,,,,,,,,,2023-06-05
2023-06-05 12:00:00,2023-06-05 13:00:00,97.21,131.24,80.99,77.85,58.79,81.35,150.63,1.51,0.0,,,,,76.48,79.39,271.5,45.06,68.36,95.57,139.32,200.3,1.49,1.59,,,,239.2,0.663,,,,2023-06-05
2023-06-05 13:00:00,2023-06-05 14:00:00,97.46,133.99,81.0,77.91,58.82,82.7,151.38,1.51,0.0,0.102,1.3,55.4,42.5,75.37,78.04,91.9,43.55,68.42,124.23,157.6,198.22,1.58,1.63,0.8,24.2,64.0,,,,85.4,0.055,2023-06-05
2023-06-05 14:00:00,2023-06-05 15:00:00,96.77,138.3,80.95,77.98,58.86,81.99,151.43,1.51,0.0,,,,,76.62,79.53,303.52,43.53,68.44,130.62,140.32,201.25,1.57,1.59,,,,,,,,,2023-06-05
2023-06-05 15:00:00,2023-06-05 16:00:00,96.65,135.87,81.0,78.01,58.8,77.22,140.86,1.51,0.0,,,,,76.2,79.08,166.8,44.21,68.54,143.31,156.86,196.77,1.6,1.63,,,,,,,,,2023-06-05
2023-06-05 16:00:00,2023-06-05 17:00:00,95.81,159.26,80.96,78.19,58.66,84.67,148.79,1.53,0.0,,,,,76.05,78.92,157.05,45.96,68.62,91.65,135.7,200.14,1.47,1.58,,,,239.7,0.663,,,,2023-06-05
2023-06-05 17:00:00,2023-06-05 18:00:00,96.68,158.43,81.0,78.26,58.5,85.14,149.8,1.53,0.0,,,,,75.43,78.32,131.44,43.15,68.59,131.27,147.38,199.61,1.59,1.6,,,,,,,,,2023-06-05
2023-06-05 18:00:00,2023-06-05 19:00:00,97.32,148.38,81.07,78.29,58.32,85.65,152.39,1.52,0.0,,,,,75.48,78.36,110.33,41.7,68.51,126.93,124.27,200.02,1.56,1.55,,,,,,,,,2023-06-05
